ILCE,KAPINO,ENLEM,ACIKLAMA,ILCEID,MAHALLE,MAHALLEID,ADI,BOYLAM,YOL,dist_m,risk_band
MENEMEN,,38.605566181256,3522-066-01,17,ZAFER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.07222095134,SU DEPOSU YANI MEVKİİ,1344.8731950448034,Düşük
MENEMEN,,38.538966260549,3522-005-03,17,9 EYLÜL,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.042743238786,7611,2398.3682339978895,Düşük
MENEMEN,,38.580299322645,3522-037-01,17,İNCİRLİ PINAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.083695938732,117/1,798.4423716490484,Orta
KARABURUN,,38.542815464314,3515-003-01,1000,EĞLENHOCA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.56910404052,EĞLENHOCA KÜMEEVLER,7686.128033055592,Güvenli
KARABURUN,,38.614038532974,3515-001-01,1000,ANBARSEKİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.523659652687,ANBARSEKİ KÜMEEVLER,16508.70322818835,Güvenli
KINIK,,39.105285460221,3518-033-01,996,TAŞTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.465606418663,İLKOKUL BAHÇESİ - ŞİİR KÜMEEVLER,1759.5989139692692,Düşük
ÖDEMİŞ,,38.296254975201,3524-079-01,998,SUÇIKTI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.893890688328,KÖY MEYDANI - SUÇIKTI MAH. KÜMEEVLER,21.249450203919768,Çok Yüksek
ÖDEMİŞ,,38.17431422538,3524-047-01,998,KARAKOVA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.940187847088,ESKİ OKUL BAHÇESİ - KARAKOVA MAH. KÜMEEVLER,184.48012226020057,Çok Yüksek
ÖDEMİŞ,,38.012917123388,3524-040-01,998,HAMAM,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.989983221167,OKUL BAHÇESİ - HAMAM MAH. MENDEGÜME KÜMEEVLER,12074.410338246264,Güvenli
ÖDEMİŞ,,38.003505607716,3524-024-01,998,ÇAYIR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.009107241074,OKUL BAHÇESİ - ATAMAN KÜMEEVLER - ÇAYIR SOKAK,12839.697077265693,Güvenli
TİRE,,38.180739024572,3527-028-01,997,DEREBAŞI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.782569923626,DEREBAŞI MAH. MEYDANI - DEREBAŞI DERE SOKAK,1578.9313514969353,Düşük
ÖDEMİŞ,,38.232829560306,3524-045-01,998,İNÖNÜ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.974242331285,SEFA OTOPARKI - SEFA SOKAK,798.1307936677165,Orta
BEYDAĞ,,38.065574752852,3506-008-01,993,ÇAMLIK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.27385072241,ÇAMLIK MAH. MEYDANI - YONCA SOKAK,7777.097456163032,Güvenli
BEYDAĞ,,38.063691500149,3506-012-01,993,ERİKLİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.237454130026,SEDEF SOKAK,5234.378804797964,Güvenli
BERGAMA,,39.180842363373,3505-137-01,999,ZAĞNOZ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.34702883184,ZAĞNOS MERKEZ SOKAK,4589.093860873873,Düşük
BERGAMA,,39.196145747123,3505-042-01,999,DOĞANCI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.301206550427,DOĞANCI MAH. MUHTARLIĞI BİNASI ÖNÜ - DOĞANCI MERKEZ SOKAK,4449.568055196986,Düşük
ÇİĞLİ,,38.500782240886,3510-021-01,16,KÜÇÜK ÇİĞLİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.05318799876,8759/2,2254.085004761534,Düşük
ÇİĞLİ,,38.490669034993,3510-006-01,16,AYDINLIKEVLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.084245940914,6793,3165.9928164385738,Düşük
ALİAĞA,,38.698117654402,3502-010-01,3,FATİH,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.020496046444,2418,2816.664817971402,Düşük
MENEMEN,,38.56138539606,3522-026-01,17,GAZİ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.061221082877,7751,526.8600396539447,Orta
KINIK,,39.083208100514,3518-038-01,996,YUKARI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.383596619121,GÖLCÜK HAMAM SOKAK,5308.5214636385745,Güvenli
URLA,,38.258035280461,3529-029-01,18,YAĞCILAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.681425363123,YAĞCILAR MAH. MEYDANI - 9003 SOKAK,5751.492002495123,Güvenli
MENEMEN,,38.592896343932,3522-023-01,17,ESATPAŞA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.071635007776,1212,1841.7201856752856,Düşük
KİRAZ,,38.267761030655,3519-037-01,994,PINARBAŞI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.218575844957,İLKOKUL BAHÇESİ - PINARBAŞI SOKAK,1966.9500206757164,Düşük
KİRAZ,,38.273130975124,3519-018-01,994,EMENLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.186996988521,OMANLAR KÜMEEVLER İLKOKUL BAHÇESİ - OMANLAR SOKAK,2370.025498998116,Düşük
BUCA,,38.369753257864,3508-033-01,8,KURUÇEŞME,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.192197928186,AHMET PİRİŞTİNA BULVARI VE 203/10 SOKAK ARASI,1974.2263218950845,Düşük
KARABAĞLAR,,38.365666442118,3531-058-04,19,YÜZBAŞI ŞERAFETTİN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.095243247489,REMZİ OĞUZ ARIK İLKOKULU,1594.882778097676,Düşük
KARABAĞLAR,,38.352281515398,3531-052-01,19,UZUNDERE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.098863252031,UZUNDERE MUHTARLIĞI ÖNÜNDE BULUNAN YEŞİL ALAN VE MEYDAN,667.1605232314931,Orta
KARABAĞLAR,,38.378262381275,3531-033-01,19,LİMONTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.099930202719,EMİR SULTAN ORTAOKULU,3049.612485064668,Düşük
KARABAĞLAR,,38.376461402529,3531-032-01,19,GÜNALTAY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.111617147149,3760 SOKAK VE 3788 SOKAK KESİŞİMİNDE BULUNAN YEŞİL ALAN,3278.1618421356834,Düşük
KARABAĞLAR,,38.38783232491,3531-035-01,19,METİN OKTAY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.09344621937,52/1 SOKAK ÜÇKUYULAR ZABITA KARAKOL AMİRLİĞİ YANI,4020.6806644836743,Düşük
KONAK,,38.412381237141,3520-081-01,21,NAMIK KEMAL,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.131022989518,ALTINYOL ARKEOLOJİK ALAN - EŞREFPAŞA CAD.,6248.3507730322335,Güvenli
MENDERES,,38.212600611901,3521-037-01,13,KÜNER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.124167290993,KÜNER,2067.6849877064237,Düşük
MENEMEN,,38.665792025673,3522-014-01,17,BURUNCUK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.025499182539,ÇANAKKALE ASFALTI,764.4821790457369,Orta
BAYINDIR,,38.165395360717,3504-044-01,7,İBRAHİMÇAVUŞ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.486910562238,KOCA MEZARLIK,271.7062795815747,Yüksek
BAYINDIR,,38.167816629571,3504-030-01,7,İBRAHİMÇAVUŞ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.497441132217,ÇIRPI AÇIK PAZARI - MUSLUOĞLU SOKAK,633.0243224451424,Orta
KARABURUN,,38.570642575927,3515-013-01,1000,SALMAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.368396504202,SALMAN DENİZGİREN KÜMEEVLER,22395.462581674117,Güvenli
BEYDAĞ,,38.085516486287,3506-007-01,993,CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.202079904869,ZEYTİNLİK 1 SOKAK,1310.7326849500848,Düşük
BERGAMA,,38.969264090444,3505-099-01,999,ÖKSÜZLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.254308907381,ÖKSÜZLER SOKAK,13264.19206121324,Güvenli
BERGAMA,,39.184222185124,3505-066-01,999,İNCECİKLER,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.152430097429,İNCECİKLER SOKAK,9542.734430280041,Güvenli
BERGAMA,,39.072429552436,3505-098-01,999,OVACIK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.073847211213,İZMİR ÇANAKKALE YOLU CAD.,2499.7908761260055,Düşük
BERGAMA,,38.970192580541,3505-138-01,999,ZEYTİNDAĞ,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.071159487016,ZEYTİNDAĞ ÇOK PROGRAMLI ANADOLU LİSESİ BAHÇESİ - LİSE CAD.,2612.286445015533,Düşük
BERGAMA,,39.001547747028,3505-030-01,999,ÇALIBAHÇE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.109676483437,ÇALIBAHÇE SOKAK,4581.591924503814,Düşük
KARABAĞLAR,,38.386354364616,3531-013-01,19,BOZYAKA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.123985069298,5714/1,4336.505464617201,Düşük
ÇİĞLİ,,38.496651743585,3510-024-01,16,ŞİRİNTEPE,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.075229124087,8428 SOKAK (MİNİBÜS SON DURAĞI),2290.24540385683,Düşük
KINIK,,39.063270038644,3518-007-01,996,BALABAN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.261972645274,ESKİ OKUL BAHÇESİ - ATEŞ SOKAK,4583.293374943657,Düşük
ÖDEMİŞ,,38.137776532967,3524-050-01,998,KAZANLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.940332074071,OKUL BAHÇESİ - KAZANLI SOK.,640.1399564354062,Orta
KİRAZ,,38.160911770141,3519-045-01,994,TAŞLIYATAK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.433221985201,İLKOKUL BAHÇESİ - TAŞLIYATAK SOKAK,376.5187667739492,Yüksek
URLA,,38.323241443923,3529-031-01,18,YELALTI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.768825084515,ÇİLİNGİR ÇEŞME SOKAK VE YILDIZ PARK SOKAK KESİŞİMİ,1351.8022549484951,Düşük
KARŞIYAKA,,38.491720243021,3516-018-01,20,MUSTAFA KEMAL,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.091391667822,ŞEHİT PİLOT ÜSTEĞMEN OSMAN ONUR ÖZKAYA,3347.5659124854046,Düşük
KEMALPAŞA,,38.412810834447,3517-026-01,6,BAĞYURDU KAZIMPAŞA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.628322071347,DEVECİ ÖMER SOKAK VE UMUT SOKAK ARASI,2921.0369874541393,Düşük
KEMALPAŞA,,38.412790747573,3517-001-01,6,BAĞYURDU 29 EKİM,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.639529460141,ARIKBAŞI,2127.1792635460306,Düşük
ÖDEMİŞ,,38.367477529889,3524-023-01,998,ÇAMYAYLA,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.941783669634,OKUL BAHÇESİ - YEŞİLDERE SOKAK,3173.5376856139005,Düşük
ÖDEMİŞ,,38.175171074836,3524-044-01,998,İLKKURŞUN,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.860436923092,OKUL BAHÇESİ - İLKKURŞUN MAH. KÜMEEVLER,689.184264497738,Orta
KİRAZ,,38.184932548044,3519-046-01,994,TEKBIÇAKLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.318509486069,İLKOKUL BAHÇESİ - TEKBIÇAKLAR SOKAK,1941.7444006174703,Düşük
DİKİLİ,,39.124911310249,3511-013-01,995,İSLAMLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,26.904685568359,İSLAMLAR MAH. MEYDANI - İSLAMLAR ATATÜRK CAD.,2168.2425326557704,Düşük
BEYDAĞ,,38.07303553197,3506-018-01,993,PALAMUTÇUK,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.27577763561,ÇAĞLAR SOKAK,7244.092373880513,Güvenli
BERGAMA,,39.022742525713,3505-028-01,999,CEVAPLI,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.15649046107,CEVAPLI MAH. MUHTARLIĞI BİNASI ÖNÜ - CEVAPLI SOKAK,7274.247876813829,Güvenli
BEYDAĞ,,38.11805979994,3506-009-01,993,ÇİFTLİKKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.20585511503,MANDIRAS SOKAK,2012.0526652047997,Düşük
KİRAZ,,38.232024215529,3519-011-01,994,CUMHURİYET,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.217187902171,HÜSEYİN SARI İLKOKULU VE ORTAOKULU BAHÇESİ - CUMHURİYET SOKAK,277.6977428016058,Yüksek
BERGAMA,,39.027778511935,3505-025-01,999,BOZKÖY,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,27.112404236822,BOZKÖY SOKAK,3618.942955239886,Düşük
BEYDAĞ,,38.116127390198,3506-025-01,993,YUKARITOSUNLAR,,1 NO'LU AFET VE ACİL DURUM TOPLANMA ALANI,28.158710006544,GÜVEN SOKAK,303.9360391376842,Yüksek
